time,open,high,low,close,tick_volume,spread,real_volume,datetime
1737552600,1.04351,1.04389,1.04219,1.0428,1284,9,0,2025-01-22 13:30:00
1737553500,1.0428,1.0435,1.04259,1.04311,1091,9,0,2025-01-22 13:45:00
1737554400,1.04312,1.04317,1.04171,1.04183,1088,9,0,2025-01-22 14:00:00
1737555300,1.04183,1.04274,1.04164,1.04205,962,9,0,2025-01-22 14:15:00
1737556200,1.04205,1.0423,1.04139,1.04184,1429,9,0,2025-01-22 14:30:00
1737557100,1.04183,1.04285,1.04179,1.04243,1195,9,0,2025-01-22 14:45:00
1737558000,1.04244,1.04247,1.04152,1.04196,1097,9,0,2025-01-22 15:00:00
1737558900,1.04194,1.04232,1.04146,1.04159,943,9,0,2025-01-22 15:15:00
1737559800,1.04159,1.04226,1.04143,1.04168,1069,9,0,2025-01-22 15:30:00
1737560700,1.04169,1.0421,1.0415,1.04197,1137,9,0,2025-01-22 15:45:00
1737561600,1.04195,1.04226,1.04159,1.04175,944,9,0,2025-01-22 16:00:00
1737562500,1.0417399999999999,1.04181,1.04117,1.04134,838,9,0,2025-01-22 16:15:00
1737563400,1.04134,1.04213,1.04129,1.0419,693,9,0,2025-01-22 16:30:00
1737564300,1.0419,1.04219,1.04173,1.04192,547,9,0,2025-01-22 16:45:00
1737565200,1.04192,1.04201,1.04132,1.04146,584,9,0,2025-01-22 17:00:00
1737566100,1.04147,1.04158,1.04115,1.04131,552,9,0,2025-01-22 17:15:00
1737567000,1.04129,1.0419,1.04116,1.04161,638,9,0,2025-01-22 17:30:00
1737567900,1.04162,1.04177,1.04125,1.04167,559,9,0,2025-01-22 17:45:00
1737568800,1.04168,1.04182,1.04114,1.0414,566,9,0,2025-01-22 18:00:00
1737569700,1.0414,1.04202,1.04132,1.04188,517,9,0,2025-01-22 18:15:00
1737570600,1.04188,1.04205,1.04177,1.04193,390,9,0,2025-01-22 18:30:00
1737571500,1.04194,1.04208,1.04143,1.04159,349,9,0,2025-01-22 18:45:00
1737572400,1.04159,1.04204,1.04153,1.04197,391,9,0,2025-01-22 19:00:00
1737573300,1.04196,1.04222,1.04185,1.0421,320,9,0,2025-01-22 19:15:00
1737574200,1.0421,1.04225,1.04185,1.04192,344,9,0,2025-01-22 19:30:00
1737575100,1.0419,1.04205,1.04168,1.04199,416,9,0,2025-01-22 19:45:00
1737576000,1.04199,1.04225,1.0417399999999999,1.04218,361,9,0,2025-01-22 20:00:00
1737576900,1.04218,1.04226,1.04194,1.04199,357,9,0,2025-01-22 20:15:00
1737577800,1.042,1.04207,1.04142,1.04143,332,9,0,2025-01-22 20:30:00
1737578700,1.04144,1.04159,1.04109,1.04117,453,9,0,2025-01-22 20:45:00
1737579600,1.04117,1.04129,1.04101,1.04105,225,9,0,2025-01-22 21:00:00
1737580500,1.04108,1.04112,1.04096,1.04104,161,9,0,2025-01-22 21:15:00
1737581400,1.04104,1.04105,1.04076,1.04088,140,9,0,2025-01-22 21:30:00
1737582300,1.04086,1.04102,1.04076,1.04081,239,9,0,2025-01-22 21:45:00
1737583200,1.0408,1.04095,1.0405,1.04058,200,21,0,2025-01-22 22:00:00
1737584100,1.04059,1.04079,1.04059,1.04074,130,49,0,2025-01-22 22:15:00
1737585000,1.04077,1.04087,1.04066,1.04075,222,34,0,2025-01-22 22:30:00
1737585900,1.04073,1.04101,1.04065,1.04065,139,15,0,2025-01-22 22:45:00
1737586800,1.0408,1.04092,1.04055,1.04056,260,9,0,2025-01-22 23:00:00
1737587700,1.04057,1.04087,1.04053,1.04064,220,9,0,2025-01-22 23:15:00
1737588600,1.04063,1.04074,1.0406,1.04074,192,9,0,2025-01-22 23:30:00
1737589500,1.04074,1.04083,1.04061,1.04074,171,9,0,2025-01-22 23:45:00
1737590400,1.04074,1.04109,1.04074,1.04099,320,9,0,2025-01-23 00:00:00
1737591300,1.04099,1.04115,1.04079,1.04084,302,9,0,2025-01-23 00:15:00
1737592200,1.04084,1.04095,1.04066,1.04094,296,9,0,2025-01-23 00:30:00
1737593100,1.04094,1.04104,1.04069,1.041,352,9,0,2025-01-23 00:45:00
1737594000,1.04101,1.04154,1.04095,1.04145,436,9,0,2025-01-23 01:00:00
1737594900,1.04144,1.04144,1.04077,1.04077,424,9,0,2025-01-23 01:15:00
1737595800,1.04079,1.04123,1.04079,1.04095,504,9,0,2025-01-23 01:30:00
1737596700,1.04095,1.04096,1.04017,1.04032,525,9,0,2025-01-23 01:45:00
1737597600,1.0403,1.04041,1.03966,1.04018,559,9,0,2025-01-23 02:00:00
1737598500,1.04018,1.04058,1.0401,1.04052,376,9,0,2025-01-23 02:15:00
1737599400,1.04054,1.04054,1.04008,1.04037,346,9,0,2025-01-23 02:30:00
1737600300,1.04036,1.04044,1.0401,1.04033,348,9,0,2025-01-23 02:45:00
1737601200,1.04033,1.04059,1.04026,1.04045,296,9,0,2025-01-23 03:00:00
1737602100,1.04045,1.04072,1.04043,1.04066,209,9,0,2025-01-23 03:15:00
1737603000,1.04066,1.04088,1.04055,1.04073,264,9,0,2025-01-23 03:30:00
1737603900,1.04073,1.04086,1.04052,1.04085,255,9,0,2025-01-23 03:45:00
1737604800,1.04085,1.04103,1.04083,1.04093,210,9,0,2025-01-23 04:00:00
1737605700,1.04093,1.04115,1.04085,1.0411299999999999,224,9,0,2025-01-23 04:15:00
1737606600,1.0411299999999999,1.04123,1.04108,1.0411299999999999,203,9,0,2025-01-23 04:30:00
1737607500,1.0411299999999999,1.0412,1.04095,1.04103,213,9,0,2025-01-23 04:45:00
1737608400,1.04104,1.04114,1.04049,1.04098,377,9,0,2025-01-23 05:00:00
1737609300,1.04098,1.04103,1.04064,1.04065,224,9,0,2025-01-23 05:15:00
1737610200,1.04065,1.04075,1.04047,1.04056,309,9,0,2025-01-23 05:30:00
1737611100,1.04055,1.04064,1.04037,1.04048,272,9,0,2025-01-23 05:45:00
1737612000,1.04048,1.041,1.04044,1.04085,393,9,0,2025-01-23 06:00:00
1737612900,1.04085,1.04119,1.04078,1.04114,335,9,0,2025-01-23 06:15:00
1737613800,1.04114,1.04115,1.04061,1.04064,266,9,0,2025-01-23 06:30:00
1737614700,1.04066,1.04074,1.04027,1.04031,370,9,0,2025-01-23 06:45:00
1737615600,1.04028,1.04054,1.03894,1.03957,1190,9,0,2025-01-23 07:00:00
1737616500,1.03957,1.0399,1.03932,1.03954,871,9,0,2025-01-23 07:15:00
1737617400,1.03955,1.03981,1.03927,1.03952,582,9,0,2025-01-23 07:30:00
1737618300,1.03953,1.04014,1.03942,1.03998,718,9,0,2025-01-23 07:45:00
1737619200,1.03997,1.04016,1.03935,1.04002,828,9,0,2025-01-23 08:00:00
1737620100,1.04002,1.04018,1.03949,1.03951,699,9,0,2025-01-23 08:15:00
1737621000,1.03952,1.03977,1.03898,1.03925,778,9,0,2025-01-23 08:30:00
1737621900,1.03924,1.03966,1.0391,1.03937,644,9,0,2025-01-23 08:45:00
1737622800,1.03936,1.0405,1.03929,1.04026,653,9,0,2025-01-23 09:00:00
1737623700,1.04024,1.04082,1.04013,1.0404,847,9,0,2025-01-23 09:15:00
1737624600,1.04038,1.04091,1.04033,1.0407,715,9,0,2025-01-23 09:30:00
1737625500,1.04072,1.04145,1.04058,1.0411299999999999,728,9,0,2025-01-23 09:45:00
1737626400,1.0411299999999999,1.04151,1.04094,1.04141,713,9,0,2025-01-23 10:00:00
1737627300,1.04142,1.04175,1.04118,1.04173,615,9,0,2025-01-23 10:15:00
1737628200,1.04173,1.04198,1.04149,1.04185,485,9,0,2025-01-23 10:30:00
1737629100,1.04184,1.0419,1.04107,1.04111,487,9,0,2025-01-23 10:45:00
1737630000,1.04111,1.04133,1.04075,1.04112,636,9,0,2025-01-23 11:00:00
1737630900,1.04112,1.04132,1.04087,1.04122,499,9,0,2025-01-23 11:15:00
1737631800,1.04123,1.04139,1.04098,1.04102,531,9,0,2025-01-23 11:30:00
1737632700,1.04101,1.04118,1.04009,1.0403,744,9,0,2025-01-23 11:45:00
1737633600,1.0403,1.04044,1.03938,1.03968,711,9,0,2025-01-23 12:00:00
1737634500,1.03968,1.03992,1.03948,1.03992,607,9,0,2025-01-23 12:15:00
1737635400,1.03991,1.04028,1.03959,1.04001,622,9,0,2025-01-23 12:30:00
1737636300,1.04001,1.04057,1.03987,1.04031,662,9,0,2025-01-23 12:45:00
1737637200,1.04031,1.04085,1.03969,1.03979,931,9,0,2025-01-23 13:00:00
1737638100,1.0398,1.04087,1.0397,1.04062,758,9,0,2025-01-23 13:15:00
1737639000,1.04064,1.04146,1.04058,1.04086,1349,9,0,2025-01-23 13:30:00
1737639900,1.04085,1.04119,1.04041,1.041,1110,9,0,2025-01-23 13:45:00
1737640800,1.04103,1.04147,1.04084,1.04126,974,9,0,2025-01-23 14:00:00
1737641700,1.04126,1.04176,1.04103,1.04115,843,9,0,2025-01-23 14:15:00
1737642600,1.04116,1.04131,1.04056,1.0408,894,9,0,2025-01-23 14:30:00
1737643500,1.0408,1.04124,1.04055,1.04084,913,9,0,2025-01-23 14:45:00
1737644400,1.04086,1.04094,1.03975,1.04007,995,9,0,2025-01-23 15:00:00
1737645300,1.04009,1.04017,1.03865,1.03946,1109,9,0,2025-01-23 15:15:00
1737646200,1.03947,1.03995,1.03926,1.03952,856,9,0,2025-01-23 15:30:00
1737647100,1.03953,1.03979,1.03888,1.03967,1060,9,0,2025-01-23 15:45:00
1737648000,1.03968,1.04033,1.03715,1.03973,4010,9,0,2025-01-23 16:00:00
1737648900,1.03975,1.04156,1.03962,1.04084,4638,9,0,2025-01-23 16:15:00
1737649800,1.04081,1.04241,1.04033,1.04201,2165,9,0,2025-01-23 16:30:00
1737650700,1.04203,1.0429,1.04125,1.04193,2488,9,0,2025-01-23 16:45:00
1737651600,1.0419,1.04237,1.04136,1.0421,1084,9,0,2025-01-23 17:00:00
1737652500,1.04209,1.04211,1.04142,1.04155,994,9,0,2025-01-23 17:15:00
1737653400,1.04157,1.04299,1.04157,1.04292,771,9,0,2025-01-23 17:30:00
1737654300,1.04292,1.04375,1.04286,1.04348,885,9,0,2025-01-23 17:45:00
1737655200,1.04348,1.04361,1.0431,1.04349,549,9,0,2025-01-23 18:00:00
1737656100,1.04349,1.04365,1.0427,1.04273,613,9,0,2025-01-23 18:15:00
1737657000,1.04272,1.04283,1.04217,1.04255,640,9,0,2025-01-23 18:30:00
1737657900,1.04255,1.04274,1.04228,1.0423499999999999,508,9,0,2025-01-23 18:45:00
1737658800,1.0423499999999999,1.04253,1.04202,1.04207,581,9,0,2025-01-23 19:00:00
1737659700,1.04207,1.04256,1.04196,1.04232,538,9,0,2025-01-23 19:15:00
1737660600,1.04234,1.04264,1.04202,1.04215,479,9,0,2025-01-23 19:30:00
1737661500,1.04213,1.0425,1.04207,1.04225,483,9,0,2025-01-23 19:45:00
1737662400,1.04226,1.04277,1.04187,1.04254,523,9,0,2025-01-23 20:00:00
1737663300,1.0425200000000001,1.04288,1.04237,1.04256,445,9,0,2025-01-23 20:15:00
1737664200,1.04256,1.04259,1.04163,1.04172,764,9,0,2025-01-23 20:30:00
1737665100,1.04172,1.04197,1.04156,1.04172,413,9,0,2025-01-23 20:45:00
1737666000,1.04175,1.0419100000000001,1.04135,1.04144,361,9,0,2025-01-23 21:00:00
1737666900,1.04144,1.04177,1.04124,1.0414,291,9,0,2025-01-23 21:15:00
1737667800,1.0414,1.04178,1.0414,1.04157,153,9,0,2025-01-23 21:30:00
1737668700,1.04156,1.04162,1.04141,1.04145,193,9,0,2025-01-23 21:45:00
1737669600,1.04147,1.04147,1.04127,1.04135,135,18,0,2025-01-23 22:00:00
1737670500,1.04134,1.0414,1.04114,1.04131,242,54,0,2025-01-23 22:15:00
1737671400,1.04128,1.04152,1.04119,1.04152,238,39,0,2025-01-23 22:30:00
1737672300,1.04151,1.0416,1.04108,1.04135,271,23,0,2025-01-23 22:45:00
1737673200,1.04168,1.04176,1.04145,1.04146,180,9,0,2025-01-23 23:00:00
1737674100,1.04147,1.04168,1.04145,1.04157,142,9,0,2025-01-23 23:15:00
1737675000,1.04156,1.04166,1.04144,1.04152,132,9,0,2025-01-23 23:30:00
1737675900,1.04152,1.04163,1.0414,1.04153,195,9,0,2025-01-23 23:45:00
1737676800,1.04155,1.04195,1.04131,1.04192,339,9,0,2025-01-24 00:00:00
1737677700,1.04192,1.04196,1.04168,1.04185,272,9,0,2025-01-24 00:15:00
1737678600,1.04184,1.04211,1.04178,1.04211,294,9,0,2025-01-24 00:30:00
1737679500,1.04211,1.04226,1.04166,1.04188,394,9,0,2025-01-24 00:45:00
1737680400,1.04187,1.04196,1.04167,1.04189,378,9,0,2025-01-24 01:00:00
1737681300,1.04189,1.042,1.04161,1.04165,296,9,0,2025-01-24 01:15:00
1737682200,1.04164,1.04169,1.04124,1.04156,353,9,0,2025-01-24 01:30:00
1737683100,1.04155,1.04164,1.04114,1.04152,369,9,0,2025-01-24 01:45:00
1737684000,1.04153,1.04324,1.04153,1.04302,712,9,0,2025-01-24 02:00:00
1737684900,1.04305,1.04419,1.04294,1.04352,1588,9,0,2025-01-24 02:15:00
1737685800,1.0435,1.04478,1.04341,1.0447,871,9,0,2025-01-24 02:30:00
1737686700,1.0447,1.04487,1.04447,1.04483,773,9,0,2025-01-24 02:45:00
1737687600,1.04481,1.04535,1.04437,1.04446,820,9,0,2025-01-24 03:00:00
1737688500,1.04447,1.04448,1.04362,1.04404,901,9,0,2025-01-24 03:15:00
1737689400,1.04406,1.04453,1.04381,1.04429,913,9,0,2025-01-24 03:30:00
1737690300,1.04427,1.04497,1.0442,1.04456,598,9,0,2025-01-24 03:45:00
1737691200,1.04457,1.04496,1.04438,1.04495,485,9,0,2025-01-24 04:00:00
1737692100,1.04496,1.04499,1.04439,1.04482,584,9,0,2025-01-24 04:15:00
1737693000,1.04483,1.04511,1.0444,1.04445,391,9,0,2025-01-24 04:30:00
1737693900,1.04445,1.04476,1.04431,1.04468,347,9,0,2025-01-24 04:45:00
1737694800,1.04468,1.04535,1.04468,1.04509,419,9,0,2025-01-24 05:00:00
1737695700,1.04511,1.04511,1.04455,1.04455,374,9,0,2025-01-24 05:15:00
1737696600,1.04454,1.04482,1.0443500000000001,1.0447,350,9,0,2025-01-24 05:30:00
1737697500,1.0447,1.0451,1.0446,1.0451,398,9,0,2025-01-24 05:45:00
1737698400,1.04511,1.04541,1.04488,1.04521,569,9,0,2025-01-24 06:00:00
1737699300,1.04522,1.04579,1.04508,1.04547,560,9,0,2025-01-24 06:15:00
1737700200,1.04546,1.04702,1.04517,1.04649,1560,9,0,2025-01-24 06:30:00
1737701100,1.04648,1.04673,1.0455,1.04571,1104,9,0,2025-01-24 06:45:00
1737702000,1.04569,1.04578,1.04476,1.04476,1220,9,0,2025-01-24 07:00:00
1737702900,1.04474,1.04573,1.0447,1.04526,972,9,0,2025-01-24 07:15:00
1737703800,1.04527,1.04546,1.04473,1.04526,851,9,0,2025-01-24 07:30:00
1737704700,1.04527,1.04645,1.04522,1.04606,998,9,0,2025-01-24 07:45:00
1737705600,1.04603,1.04841,1.04574,1.0477,1422,9,0,2025-01-24 08:00:00
1737706500,1.04782,1.04895,1.04714,1.04782,1620,9,0,2025-01-24 08:15:00
1737707400,1.04785,1.04933,1.04785,1.04894,1719,9,0,2025-01-24 08:30:00
1737708300,1.04894,1.04948,1.04843,1.04929,1215,9,0,2025-01-24 08:45:00
1737709200,1.04928,1.04997,1.0491,1.04949,1364,9,0,2025-01-24 09:00:00
1737710100,1.0495,1.05146,1.04935,1.05064,1495,9,0,2025-01-24 09:15:00
1737711000,1.05066,1.05086,1.04954,1.04955,1163,9,0,2025-01-24 09:30:00
1737711900,1.0495700000000001,1.04961,1.04906,1.04937,859,9,0,2025-01-24 09:45:00
1737712800,1.0493999999999999,1.04975,1.04907,1.04949,676,9,0,2025-01-24 10:00:00
1737713700,1.04949,1.04964,1.04858,1.04921,902,9,0,2025-01-24 10:15:00
1737714600,1.04923,1.04946,1.04862,1.04894,813,9,0,2025-01-24 10:30:00
1737715500,1.04893,1.04904,1.04861,1.04888,712,9,0,2025-01-24 10:45:00
1737716400,1.04889,1.04929,1.04862,1.04903,627,9,0,2025-01-24 11:00:00
1737717300,1.04905,1.04909,1.04867,1.0488,622,9,0,2025-01-24 11:15:00
1737718200,1.04879,1.04879,1.04806,1.04826,738,9,0,2025-01-24 11:30:00
1737719100,1.04826,1.04894,1.04823,1.04856,651,9,0,2025-01-24 11:45:00
1737720000,1.04856,1.04856,1.04776,1.04794,689,9,0,2025-01-24 12:00:00
1737720900,1.04793,1.04873,1.04792,1.04865,576,9,0,2025-01-24 12:15:00
1737721800,1.04864,1.04873,1.04812,1.04817,504,9,0,2025-01-24 12:30:00
1737722700,1.04818,1.04818,1.04731,1.04734,809,9,0,2025-01-24 12:45:00
1737723600,1.04736,1.04797,1.0469,1.04728,964,9,0,2025-01-24 13:00:00
1737724500,1.04726,1.04763,1.04658,1.04665,1017,9,0,2025-01-24 13:15:00
1737725400,1.04665,1.04704,1.04633,1.047,814,9,0,2025-01-24 13:30:00
1737726300,1.04698,1.04727,1.04668,1.04684,745,9,0,2025-01-24 13:45:00
1737727200,1.04684,1.04747,1.04669,1.04735,819,9,0,2025-01-24 14:00:00
1737728100,1.04736,1.04771,1.04713,1.04749,756,9,0,2025-01-24 14:15:00
1737729000,1.0475,1.04825,1.04721,1.0477,1223,9,0,2025-01-24 14:30:00
1737729900,1.04772,1.04936,1.04772,1.04911,1891,8,0,2025-01-24 14:45:00
1737730800,1.04914,1.05108,1.04892,1.05015,1673,9,0,2025-01-24 15:00:00
1737731700,1.05015,1.05083,1.04973,1.05015,1344,9,0,2025-01-24 15:15:00
1737732600,1.05017,1.05114,1.05005,1.05094,1146,9,0,2025-01-24 15:30:00
1737733500,1.05094,1.05203,1.05039,1.05157,1595,9,0,2025-01-24 15:45:00
